status_id,status_data,status_createdAt,status_timestamp,status_Latitude,status_Longitude,isReplytoStat,isReplytoScName,isReplytoUser,user_id,user_name,user_screenName,user_followers,user_followings,listed_in,user_statuses,account_createdAt,reputation,age,age_str
419103391600488450,These groups have joined forces in the #bleedingdisorders community to advance #hemophilia research: http://t.co/5blIDLpeaH,Fri Jan 03 13:50:09 +0000 2014,1388757009.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,146536329.0,1696 day 0 hour 32 minutes 9 seconds
420560487034933248,"Personally Paced Zumba, good exercise for #hemophilia and #bleedingdisorders @NHF_Hemophilia: http://t.co/3ourRXcLPp",Tue Jan 07 14:20:08 +0000 2014,1389104408.0,38.667895,-78.7878,,,,373558493,CaringVoiceCoalition,CVCinc,981,1075,30,3768,Wed Sep 14 20:01:59 +0000 2011,32.7,73099089.0,846 day 1 hour 18 minutes 9 seconds
421373138408964096,Advice for preparing for life after high school for those w/ #bleedingdisorders: http://t.co/lRgTTRwe3n #hemophilia,Thu Jan 09 20:09:19 +0000 2014,1389298159.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147077479.0,1702 day 6 hour 51 minutes 19 seconds
423135031293272065,Have you gotten a #flushot? This &amp; other #vaccines are recommended for people w/ #bleedingdisorders: http://t.co/jtdVXi3Wow #hemophilia,Tue Jan 14 16:50:27 +0000 2014,1389718227.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147497547.0,1707 day 3 hour 32 minutes 27 seconds
418791330710429696,WEBLEED EVENTS--&gt;#NEWYORK @pjlynch's Believe Digi hosts POWERING THROUGH event 1/13/14 http://t.co/0XpNJvjQK5 #hemophilia #bleedingdisorders,Thu Jan 02 17:10:08 +0000 2014,1388682608.0,,,,,,1499013888,We Bleed,WeBleedOnline,220,174,8,771,Mon Jun 10 18:44:21 +0000 2013,27.5,18853566.0,218 day 5 hour 6 minutes 6 seconds
420599527289012224,Thinking about starting prophylaxis treatment? Read this HemAware article first. http://t.co/on5Wpba7sY #bleedingdisorders #hemophilia,Tue Jan 07 16:55:16 +0000 2014,1389113716.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147497547.0,1707 day 3 hour 32 minutes 27 seconds
418881928121421824,#Hemophilia #genetherapy trials start delivering the goods: http://t.co/wC6yka9QBy #bleedingdisorders,Thu Jan 02 23:10:08 +0000 2014,1388704208.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147497547.0,1707 day 3 hour 32 minutes 27 seconds
423137904517713920,Building Your Own Wellness Program | HemAware http://t.co/9OkajfqEMD #BleedingDisorders #Health,Tue Jan 14 17:01:52 +0000 2014,1389718912.0,,,,,,1012396646,Foundation Hope&Life,fhlusa,224,252,4,2497,Sat Dec 15 02:43:18 +0000 2012,56.0,34204714.0,395 day 21 hour 18 minutes 34 seconds
421293434171715584,Colorado legislative session starts TODAY! FF @cohemo for legislative updates that affect our community. #bleedingdisorders #copolitics,Thu Jan 09 14:52:36 +0000 2014,1389279156.0,38.67294,-104.702767,,,,228865533,NHF Colorado,cohemo,592,580,26,1650,Mon Dec 20 22:10:12 +0000 2010,22.76923076923077,96861100.0,1121 day 1 hour 51 minutes 40 seconds
422784814669135873,RT @NHF_Hemophilia: Planning a trip with your #kids soon? Read this first: http://t.co/Eq1KPxglI4 #travel #bleedingdisorders,Mon Jan 13 17:38:49 +0000 2014,1389634729.0,,,,,,115405524,JOANNA  ,charitybegin1,732,1079,18,50201,Thu Feb 18 15:15:04 +0000 2010,40.666666666666664,123238008.0,1426 day 8 hour 46 minutes 48 seconds
421709195184836608,NYC #hemophilia community. Only 10 tix left. FREE. RSVP now if you'd like to attend! #bleedingdisorders http://t.co/9mDoCsTzVU,Fri Jan 10 18:24:41 +0000 2014,1389378281.0,40.730599,-73.986581,,,,109017479,Patrick James Lynch,pjlynch,2929,401,174,11528,Wed Jan 27 18:22:57 +0000 2010,16.833333333333332,125127535.0,1448 day 5 hour 38 minutes 55 seconds
418781471160020992,WEBLEED REPORT--&gt; FSU Coach Announces Record Donation 2 Fight Rare #BloodDisorder http://t.co/dGIdQhXxez #bleedingdisorders @Kidz1stFund,Thu Jan 02 16:30:57 +0000 2014,1388680257.0,,,,,,1499013888,We Bleed,WeBleedOnline,220,174,8,771,Mon Jun 10 18:44:21 +0000 2013,27.5,18854251.0,218 day 5 hour 17 minutes 31 seconds
419169530816913408,RT @WeBleedOnline: WEBLEED EVENTS--&gt;#NEWYORK @pjlynch's Believe Digi hosts POWERING THROUGH event 1/13/14 http://t.co/0XpNJvjQK5 #hemophili…,Fri Jan 03 18:12:58 +0000 2014,1388772778.0,41.875621,-87.624371,,,,338410868,CBDC,CompBleed,690,730,20,3770,Tue Jul 19 14:59:41 +0000 2011,34.5,78656531.0,910 day 9 hour 2 minutes 11 seconds
420907147635851264,@MakeAWish Today MAKE A WISH will meet Scarlett&amp; start her wish process Please Share http://t.co/mpWZmXSdYt #bleedingdisorders #raredisease,Wed Jan 08 13:17:38 +0000 2014,1389187058.0,,,,MakeAWish,61903300,174336230,Kari Peepe,kpeepe,121,341,3,618,Tue Aug 03 17:50:27 +0000 2010,40.333333333333336,108886285.0,1260 day 6 hour 11 minutes 25 seconds
422803805466419200,WEBLEED REPORT--&gt;Leech Saliva Medically Helps With Anti-coagulation. http://t.co/8r8UaXjxgu #bleedingdisorders #DVT,Mon Jan 13 18:54:17 +0000 2014,1389639257.0,,,,,,1499013888,We Bleed,WeBleedOnline,220,174,8,771,Mon Jun 10 18:44:21 +0000 2013,27.5,18854251.0,218 day 5 hour 17 minutes 31 seconds
419110891938791424,RT @NHF_Hemophilia: #Hemophilia #genetherapy trials start delivering the goods: http://t.co/wC6yka9QBy #bleedingdisorders,Fri Jan 03 14:19:58 +0000 2014,1388758798.0,30.450746,-91.154551,,,,2227216129,Louisiana Hemophilia,LAHemophilia,53,31,1,88,Mon Dec 02 20:12:54 +0000 2013,53.0,3728938.0,43 day 3 hour 48 minutes 58 seconds
420964134348271616,WEBLEED REPORT --&gt; @610Stompers honor life of boy w/ rare blood disorder http://t.co/JG1NLj5Cnb #bleedingdisorders #NewOrleans,Wed Jan 08 17:04:05 +0000 2014,1389200645.0,,,,,,1499013888,We Bleed,WeBleedOnline,220,174,8,771,Mon Jun 10 18:44:21 +0000 2013,27.5,18854251.0,218 day 5 hour 17 minutes 31 seconds
421665254146179072,Thank you to those who have submitted stories to be published on WeBleed today! http://t.co/ZXHOztQkHH #news #bleedingdisorders,Fri Jan 10 15:30:05 +0000 2014,1389367805.0,,,,,,1499013888,We Bleed,WeBleedOnline,220,174,8,771,Mon Jun 10 18:44:21 +0000 2013,27.5,18854251.0,218 day 5 hour 17 minutes 31 seconds
422857824834949121,RT @NHF_Hemophilia: Join @NHF_Hemophilia on January 15 at 1:00pm eastern for our #HemoChat on #nutrition. #bleedingdisorders #hemophilia,Mon Jan 13 22:28:56 +0000 2014,1389652136.0,40.730599,-73.986581,,,,231559272,Christie VH,ChristieVH,1046,1075,40,6529,Tue Dec 28 21:33:19 +0000 2010,26.15,96172113.0,1113 day 2 hour 28 minutes 33 seconds
422789550289989632,RT @NHF_Hemophilia: Planning a trip with your #kids soon? Read this first: http://t.co/Eq1KPxglI4 #travel #bleedingdisorders,Mon Jan 13 17:57:38 +0000 2014,1389635858.0,30.048818,31.243666,,,,2289836436,نزف الدم الوراثي,HemophiliaEgy,34,30,1,55,Mon Jan 13 15:22:41 +0000 2014,34.0,117551.0,1 day 8 hour 39 minutes 11 seconds
422020918211117057,Have you started planning for #retirement? How to get started: http://t.co/nRH15cJmU0 #bleedingdisorders,Sat Jan 11 15:03:22 +0000 2014,1389452602.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
422778926985797634,Planning a trip with your #kids soon? Read this first: http://t.co/Eq1KPxglI4 #travel #bleedingdisorders,Mon Jan 13 17:15:25 +0000 2014,1389633325.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
418780291252387840,RT @pjlynch: NYC - January 13 - the first Believe event of 2014. Register FREE http://t.co/6511Fuma6n #hemophilia #bleedingdisorders,Thu Jan 02 16:26:16 +0000 2014,1388679976.0,,,,,,547158925,Sam Underwood,samunderwood,17082,886,142,2005,Fri Apr 06 22:51:16 +0000 2012,120.29577464788733,55991436.0,648 day 1 hour 10 minutes 36 seconds
421724230594859008,RT @NHF_Hemophilia: Healthy eating when you have #hemophilia: http://t.co/LLVklqV5DO #bleedingdisorders,Fri Jan 10 19:24:26 +0000 2014,1389381866.0,41.669818,-4.092685,,,,420961384,Laura Quintas ,LauraQuintasL,140,135,12,7881,Fri Nov 25 09:46:52 +0000 2011,11.666666666666666,67529700.0,781 day 14 hour 15 minutes 0 seconds
422825295151112192,RT @NHF_Hemophilia: Planning a trip with your #kids soon? Read this first: http://t.co/Eq1KPxglI4 #travel #bleedingdisorders,Mon Jan 13 20:19:40 +0000 2014,1389644380.0,,,,,,586997397,maya jo,mayajo4,725,617,6,27868,Mon May 21 21:58:06 +0000 2012,120.83333333333333,52106626.0,603 day 2 hour 3 minutes 46 seconds
418498645915217921,Recently get an #iPad? Download HemAware's #iPadApp &amp; get #bleedingdisorders news on your iPad! http://t.co/YOGk9kOxEQ #hemophilia,Wed Jan 01 21:47:07 +0000 2014,1388612827.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
420610260613599232,RT @NHF_Hemophilia: Thinking about starting prophylaxis treatment? Read this HemAware article first. http://t.co/on5Wpba7sY #bleedingdisord…,Tue Jan 07 17:37:55 +0000 2014,1389116275.0,,,,,,1320843416,Victoria Hartman,VBHartman,49,63,1,54,Mon Apr 01 17:54:48 +0000 2013,49.0,24905224.0,288 day 6 hour 7 minutes 4 seconds
421383850816581633,RT @hemophiliafed: In March we're kicking off our 20th anniversary in Tampa! Learn more about this meeting for all w/#bleedingdisorders: ht…,Thu Jan 09 20:51:53 +0000 2014,1389300713.0,30.450746,-91.154551,,,,2227216129,Louisiana Hemophilia,LAHemophilia,53,31,1,88,Mon Dec 02 20:12:54 +0000 2013,53.0,3728938.0,43 day 3 hour 48 minutes 58 seconds
422766460638072833,Got a question for one of tonight's panelists? Share it here. #hemophilia #bleedingdisorders http://t.co/Am7MxQo1TW,Mon Jan 13 16:25:53 +0000 2014,1389630353.0,40.730599,-73.986581,,,,109017479,Patrick James Lynch,pjlynch,2929,401,174,11528,Wed Jan 27 18:22:57 +0000 2010,16.833333333333332,125127535.0,1448 day 5 hour 38 minutes 55 seconds
421335219157729280,@ChrisBond1077 thanks for sharing your story! We hope more women w/#bleedingdisorders #hemophilia speak out &amp; let their voice be heard!,Thu Jan 09 17:38:38 +0000 2014,1389289118.0,38.895115,-77.036372,421334451059437568,ChrisBond1077,1374624114,61610186,HemophiliaFederation,hemophiliafed,1808,894,56,2929,Thu Jul 30 21:54:38 +0000 2009,32.285714285714285,140753234.0,1629 day 2 hour 7 minutes 14 seconds
420331505538183169,"5 #books that examine history of #bleedingdisorders, other chronic medical issues &amp; the search for a fulfilled life. http://t.co/HseWRHkTyk",Mon Jan 06 23:10:14 +0000 2014,1389049814.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
422786232067043328,RT @NHF_Hemophilia: Planning a trip with your #kids soon? Read this first: http://t.co/Eq1KPxglI4 #travel #bleedingdisorders,Mon Jan 13 17:44:27 +0000 2014,1389635067.0,51.796706,0.579339,,,,702162280,Barry smith,BsLittlebaz,845,881,12,9200,Sat Oct 05 15:42:44 +0000 2013,70.41666666666667,8756348.0,101 day 8 hour 19 minutes 8 seconds
420267642230812672,WEBLEED EVENTS --&gt; 1/9/14 #SouthCarolina &amp; #NorthCarolina host educational events 4 #hemophilia &amp; #bleedingdisorders http://t.co/5nG7DXvK0m,Mon Jan 06 18:56:28 +0000 2014,1389034588.0,,,,,,1499013888,We Bleed,WeBleedOnline,220,174,8,771,Mon Jun 10 18:44:21 +0000 2013,27.5,18854251.0,218 day 5 hour 17 minutes 31 seconds
419881404504100864,Bitter cold air is a reminder for #bleedingdisorders community of importance to have a plan in place for emergencies: http://t.co/Sf23PZEhAo,Sun Jan 05 17:21:42 +0000 2014,1388942502.0,38.895115,-77.036372,,,,61610186,HemophiliaFederation,hemophiliafed,1808,894,56,2929,Thu Jul 30 21:54:38 +0000 2009,32.285714285714285,140753234.0,1629 day 2 hour 7 minutes 14 seconds
422819403089330177,Check out our Annual Report for 2012-2013 #hemophilia #vwd #bleedingdisorders http://t.co/eBmRsaIJY2,Mon Jan 13 19:56:15 +0000 2014,1389642975.0,37.538509,-77.43428,,,,111165821,VA Hemophilia Fnd,VAHemophilia,560,223,20,520,Thu Feb 04 00:49:42 +0000 2010,28.0,124499530.0,1440 day 23 hour 12 minutes 10 seconds
421303916731838464,"RT @NHF_Hemophilia: People w/ #bleedingdisorders can turn to #socialmedia, message boards or chat rooms to share common experiences. http:/…",Thu Jan 09 15:34:15 +0000 2014,1389281655.0,38.953617,-94.733571,,,,1397339402,ARJ Infusion Service,ARJInfusion,36,60,0,790,Thu May 02 14:27:57 +0000 2013,0.0,22239235.0,257 day 9 hour 33 minutes 55 seconds
420691110785462272,RT @hemophiliafed: In March we're kicking off our 20th anniversary in Tampa! Learn more about this meeting for all w/#bleedingdisorders: ht…,Tue Jan 07 22:59:11 +0000 2014,1389135551.0,40.730599,-73.986581,,,,31582759,Mark T. Kenny,marktkenny,920,765,49,12133,Thu Apr 16 00:59:42 +0000 2009,18.775510204081634,149900530.0,1734 day 23 hour 2 minutes 10 seconds
419341659663388672,"RT @hemophiliafed: Important &amp; practical tips for those w/#hemophilia, #bleedingdisorders to stay germ free during the winter months: http:…",Sat Jan 04 05:36:57 +0000 2014,1388813817.0,43.078575,-89.198857,,,,906658148,DrxNoze® ,DrxNoze,39,197,2,180,Fri Oct 26 19:47:14 +0000 2012,19.5,38463278.0,445 day 4 hour 14 minutes 38 seconds
420273331376373760,Dear Addy can help #bleedingdisorders community understand complicated advocacy issues. Questions? We can help!: http://t.co/aIpDkkfATS,Mon Jan 06 19:19:05 +0000 2014,1389035945.0,38.895115,-77.036372,,,,61610186,HemophiliaFederation,hemophiliafed,1808,894,56,2929,Thu Jul 30 21:54:38 +0000 2009,32.285714285714285,140753234.0,1629 day 2 hour 7 minutes 14 seconds
420966001145307136,1st ProphyHolic Hemo Mom E-card of 2014! Happy #HumpDay #hemophilia #bleedingdisorders http://t.co/1nF7dElzCL,Wed Jan 08 17:11:30 +0000 2014,1389201090.0,35.00737,-80.945076,,,,778870903,Lovee Johnson-Lundy,ProphyHolic,185,193,4,1076,Fri Aug 24 19:57:30 +0000 2012,46.25,43905862.0,508 day 4 hour 4 minutes 22 seconds
421637384774483968,Why you should always wear mouth guards when playing #sports—and other #dental tips: http://t.co/yAEHS57PwS #bleedingdisorders,Fri Jan 10 13:39:20 +0000 2014,1389361160.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
418777126590889985,NYC - January 13 - the first Believe event of 2014. Register FREE http://t.co/6511Fuma6n #hemophilia #bleedingdisorders,Thu Jan 02 16:13:42 +0000 2014,1388679222.0,40.730599,-73.986581,,,,109017479,Patrick James Lynch,pjlynch,2929,401,174,11528,Wed Jan 27 18:22:57 +0000 2010,16.833333333333332,125127535.0,1448 day 5 hour 38 minutes 55 seconds
420905992562302977,TodayMAKE A WISH foundation is coming to meet Scarlett &amp;start the process PLEASE SHARE http://t.co/mpWZmXSdYt #makeawish #bleedingdisorders,Wed Jan 08 13:13:03 +0000 2014,1389186783.0,,,,,,174336230,Kari Peepe,kpeepe,121,341,3,618,Tue Aug 03 17:50:27 +0000 2010,40.333333333333336,108886285.0,1260 day 6 hour 11 minutes 25 seconds
420193594553548800,How #StepsforLiving encourages sound money management for people w/ #bleedingdisorders: http://t.co/5qfkC8kejN #hemophilia,Mon Jan 06 14:02:14 +0000 2014,1389016934.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
419873579015340032,RT @NHF_Hemophilia: #Zumba for people with #bleedingdisorders: http://t.co/8VUL10TVaq®-your-way-fitness #hemophilia,Sun Jan 05 16:50:36 +0000 2014,1388940636.0,,,,,,115405524,JOANNA  ,charitybegin1,732,1079,18,50201,Thu Feb 18 15:15:04 +0000 2010,40.666666666666664,123238008.0,1426 day 8 hour 46 minutes 48 seconds
422765178120175616,RT @NHF_Hemophilia: The difference between long-term care and disability insurance: http://t.co/PCA4TnzKHF #bleedingdisorders,Mon Jan 13 16:20:47 +0000 2014,1389630047.0,41.875621,-87.624371,,,,338410868,CBDC,CompBleed,690,730,20,3770,Tue Jul 19 14:59:41 +0000 2011,34.5,78656531.0,910 day 9 hour 2 minutes 11 seconds
421287985200390144,"RT @NHF_Hemophilia: People w/ #bleedingdisorders can turn to #socialmedia, message boards or chat rooms to share common experiences. http:/…",Thu Jan 09 14:30:57 +0000 2014,1389277857.0,,,,,,1932394476,araceliQSC,santa_araceli,26,80,1,219,Thu Oct 03 23:51:55 +0000 2013,26.0,8899797.0,103 day 0 hour 9 minutes 57 seconds
420916119440879617,Have you heard? You can get the latest #bleedingdisorders #news on your #iPad today: http://t.co/YOGk9kOxEQ #hemophilia,Wed Jan 08 13:53:17 +0000 2014,1389189197.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
422398916261187584,The difference between long-term care and disability insurance: http://t.co/PCA4TnzKHF #bleedingdisorders,Sun Jan 12 16:05:24 +0000 2014,1389542724.0,40.730599,-73.986581,,,,39823988,Nat Hemophilia Fnd,NHF_Hemophilia,2816,825,94,10070,Wed May 13 20:18:00 +0000 2009,29.95744680851064,147498232.0,1707 day 3 hour 43 minutes 52 seconds
421721939691180033,RT @NHF_Hemophilia: Healthy eating when you have #hemophilia: http://t.co/LLVklqV5DO #bleedingdisorders,Fri Jan 10 19:15:20 +0000 2014,1389381320.0,42.61946,-7.863112,,,,419742697,Agadhemo,Agadhemo,188,116,11,5145,Wed Nov 23 18:45:42 +0000 2011,17.09090909090909,67670170.0,783 day 5 hour 16 minutes 10 seconds
